"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"1172259556359122944","Ct4B012M22Y6RN1iDdtpoBJNMIhLhTGXvC821LpbBU=","Ct4B012M22Y6RN1iDdtpoBJNMIhLhTGXvC821LpbBU=","Ct4B012M22Y6RN1iDdtpoBJNMIhLhTGXvC821LpbBU=","Kingdom of Saudi Arabia","I used to love my old twitter account, then everyone from work found me. This is my new account 😫
Stay private, keep them guessing.....!!","","435","4717","2013-09-13","en","ar","@Moran_Moh على صفحتك نسمع اخبار تشفي الصدور؛ يارب","2019-09-12 21:23","Twitter for iPhone","980750090787852289","1.172259262464168e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['980750090787852289']"
"1145736326001627138","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","Khartoum","Sudanese | truth fighter | activist | #BlueForSudan 
Some exclusives","","1058","1544","2019-06-17","en","en","@ckaratnytsky @GeeMakki1 It's not the TMC, who refuses to negotiate. It's FDFC. But ""The only destabilizing force now is the TMC"". That's how it works","2019-07-01 16:50","Twitter Web Client","26048553","1.1457242160309658e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['26048553', '1137998613634674688']"
"1204423507007987713","LDjuNho5LvXsnIKVRghaCtUQZWPPW7yO3U6fJ55po=","LDjuNho5LvXsnIKVRghaCtUQZWPPW7yO3U6fJ55po=","LDjuNho5LvXsnIKVRghaCtUQZWPPW7yO3U6fJ55po=","Khartoum","Sarcastic reality of my country","","1760","2126","2019-11-18","en","en","@ckaratnytsky Reporting is reporting. 
Not lies, not views imposing, just news.","2019-12-10 15:31","Twitter Web App","26048553","1.2044143188774093e+18","","False","","","absent","absent","0","1","0","0","[]","[]","['26048553']"
"1148276774108835840","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","Khartoum","Sudanese | truth fighter | activist | #BlueForSudan 
Some exclusives","","1058","1544","2019-06-17","en","en","@Rian67971417 @MohanadElbalal You are absolutely right! Let's better kill each other, this is so much fun!","2019-07-08 17:04","Twitter Web Client","1088090081683013634","1.148273749529178e+18","","False","","","absent","absent","0","1","0","0","[]","[]","['1088090081683013634', '1118676294076719105']"
"1204427102549938177","LDjuNho5LvXsnIKVRghaCtUQZWPPW7yO3U6fJ55po=","LDjuNho5LvXsnIKVRghaCtUQZWPPW7yO3U6fJ55po=","LDjuNho5LvXsnIKVRghaCtUQZWPPW7yO3U6fJ55po=","Khartoum","Sarcastic reality of my country","","1760","2126","2019-11-18","en","en","@ckaratnytsky Fact-checking first, we shouldn't trust everything we see online.","2019-12-10 15:46","Twitter Web App","26048553","1.2044259639222313e+18","","False","","","absent","absent","0","1","0","0","[]","[]","['26048553']"
"1154030665517547520","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","République centrafricaine","Je fais mon blog || je viens de #RCA 🇨🇫 || je suis fan de l'Équipe nationale de ⚽️ || Le plus important c'est la paix 🙏🏻","","1269","1156","2019-07-03","fr","fr","@hrw_fr voila, ce que j'ai dit #RCA","2019-07-24 14:08","Twitter Web Client","43324388","1.1540247444271104e+18","","False","","","absent","absent","0","0","0","0","['RCA']","[]","['43324388']"
"1164812304849833984","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","Harare, Zimbabwe","I'm an aspiring blogger from Zimbabwe🇿🇼. Uncovering the beauty and true potential of my homeland🙏","","3141","1670","2019-06-19","en","en","@Velempini As I understand it, at least one of the causes was bad breed, so introducing new strong breeds is seen as part of the decision.","2019-08-23 08:11","Twitter Web App","23176045","1.1645512887738614e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['23176045']"
"1156479112854290432","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","Harare, Zimbabwe","I'm an aspiring blogger from Zimbabwe🇿🇼. Uncovering the beauty and true potential of my homeland🙏","","3141","1670","2019-06-19","en","en","@abuhassan221 To have something to talk about🤷‍♂️","2019-07-31 08:18","Twitter Web App","54175240","1.1561538024809144e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['54175240']"
"1204777753981210628","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","","A Pharmacist to be 💊  
21, born in Nawa  🇸🇾","","3357","3308","2019-11-06","en","ar","@khaled_momn1998 أفهمك، كان معي نفس شيء 😭","2019-12-11 14:59","Twitter Web App","932031896678256640","1.204685626068607e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['932031896678256640']"
"1206947091932688385","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","","A Pharmacist to be 💊  
21, born in Nawa  🇸🇾","","3357","3308","2019-11-06","en","en","@m_firdausz @ayambako but... why? 😱","2019-12-17 14:39","Twitter Web App","128227170","1.206609060964909e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['128227170', '730001938427740160']"
"1167439437497798656","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","Harare, Zimbabwe","I'm an aspiring blogger from Zimbabwe🇿🇼. Uncovering the beauty and true potential of my homeland🙏","","3141","1670","2019-06-19","en","en","@shammahmuguwe The last one is a donation as far as I got it. And I have no idea about the first one, I hope there'll be further information later.","2019-08-30 14:10","Twitter Web App","965566622088998915","1.167424315995951e+18","","False","","","absent","absent","0","0","1","0","[]","[]","['965566622088998915']"
"1206578003725180933","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","","A Pharmacist to be 💊  
21, born in Nawa  🇸🇾","","3357","3308","2019-11-06","en","en","@Atvar99 @TheArabSource Agree. No need to dug new ones","2019-12-16 14:13","Twitter Web App","3327764511","1.206576984387666e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['3327764511', '2722419902']"
"1193811610395193345","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","","A Pharmacist to be 💊  
21, born in Nawa  🇸🇾","","3357","3308","2019-11-06","en","ar","@umvx2r5VeONSdEr وقاحة #تركيا لا تعرف حدودها إنها تدمر بلادنا و الأن تدمر ليبيا
#انهم_شياطين_العصر
https://t.co/4s3PA6rPo4","2019-11-11 08:44","Twitter Web App","872341537836892161","1.1934774667881554e+18","1.193182788297646e+18","False","","","absent","absent","0","0","0","0","['تركيا', 'انهم_شياطين_العصر']","['https://twitter.com/x_m6y/status/1193182788297646081']","['872341537836892161']"
"1148586508133306371","F05zyhmf5zjcBKHB1v3qH1MWcwhc0qj4YhEnEPEuU0=","F05zyhmf5zjcBKHB1v3qH1MWcwhc0qj4YhEnEPEuU0=","F05zyhmf5zjcBKHB1v3qH1MWcwhc0qj4YhEnEPEuU0=","","","","32","2086","2012-09-20","en","tl","@WellenceMujuru @taku splits #maita chihwa huya pano hunhu hwako spreading like veldfire","2019-07-09 13:35","Twitter Web App","592422807","1.1485527259798938e+18","","False","","","absent","absent","0","0","1","0","['maita']","[]","['592422807', '3845431']"
"1161200410838949888","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","Khartoum","Sudanese | truth fighter | activist | #BlueForSudan 
Some exclusives","","1058","1544","2019-06-17","en","en","@ObnoxBE @ReutersAfrica Indeed I'm grateful. But we are all at that point where we hope that there finally will be a cure.
I might have put my thoughts into words incorrectly if you think I demand something.","2019-08-13 08:58","Twitter Web App","931974938508038144","1.161196681842631e+18","","False","","","absent","absent","0","0","1","0","[]","[]","['931974938508038144', '25387183']"
"1156542966808358913","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","Khartoum","Sudanese | truth fighter | activist | #BlueForSudan 
Some exclusives","","1058","1544","2019-06-17","en","en","@Cre8Games It's funny and sad at the same time.😬","2019-07-31 12:31","Twitter Web App","271415629","1.1565345573252997e+18","","False","","","absent","absent","0","0","1","0","[]","[]","['271415629']"
"1156499994565910528","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","Khartoum","Sudanese | truth fighter | activist | #BlueForSudan 
Some exclusives","","1058","1544","2019-06-17","en","en","@Cre8Games 😂😂 , that's true, he looked quite surprised when he started firing that machine gun.","2019-07-31 09:41","Twitter Web App","271415629","1.1562615317069414e+18","","False","","","absent","absent","0","0","1","0","[]","[]","['271415629']"
"1183764637659160576","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","Harare, Zimbabwe","I'm an aspiring blogger from Zimbabwe🇿🇼. Uncovering the beauty and true potential of my homeland🙏","","3141","1670","2019-06-19","en","en","@thababozulu @MwanaWachihera @edmnangagwa @MthuliNcube It is creating jobs and environment for learning. I get your feeling, but I don't think we can start from scratch, this business requires investment, tech and skills.
But I hope we can grow from here, have more of our own production.","2019-10-14 15:20","Twitter Web App","3965486052","1.18225831474842e+18","","False","","","absent","absent","0","1","0","0","[]","[]","['3965486052', '897204450762383361', '447895686', '259214687']"
"1205400252859191298","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","","Your local Afrikan news junkie","","4763","4901","2019-08-26","en","en","@legenderry241 yea, you are right","2019-12-13 08:13","Twitter Web App","448074105","1.2051908799102566e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['448074105']"
"1207938199001223168","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","","Your local Afrikan news junkie","","4763","4901","2019-08-26","en","und","@RealMissYummyK1 @brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","2019-12-20 08:18","Twitter Web App","743507697614585856","1.2079116817975665e+18","","False","","","absent","absent","0","0","2","0","[]","[]","['743507697614585856', 'brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=']"
"1205385822113021953","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","","Your local Afrikan news junkie","","4763","4901","2019-08-26","en","und","@iamhurpsy @brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","2019-12-13 07:15","Twitter Web App","1191737698949709825","1.2053696591822643e+18","","False","","","absent","absent","0","0","14","0","[]","[]","['1191737698949709825', 'brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=']"
"1202615904485425153","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","Moçambique","I'm from Pemba. Peace and prosperity of Mozambique is my biggest dream! 🙏🏽

Paz e harmonia: eis a verdadeira riqueza da Nação.","","937","979","2019-09-16","en","en","@Jasminechic00 Hello🙂Sure
https://t.co/AUR08Xip39","2019-12-05 15:49","Twitter Web App","734943725869256704","1.202610756505809e+18","","False","","","absent","absent","0","0","1","0","[]","['http://opais.sapo.mz/eni-recruta-19-jovens-mocambicanos-para-estagios-no-projecto-de-coral-sul']","['734943725869256704']"
"1200065245152239617","k67xbLRsLJyAVjTJOZI9QmmdPzOUCU1vWrg1ZFbRa8=","k67xbLRsLJyAVjTJOZI9QmmdPzOUCU1vWrg1ZFbRa8=","k67xbLRsLJyAVjTJOZI9QmmdPzOUCU1vWrg1ZFbRa8=","","geek 🖥, memes addict, don't mind me.
grammar is not my thing oops
syrian by blood, heart and mind 🇸🇾","","1548","1646","2019-11-08","en","en","@vhpsprincipal @VHPrimary Sounds like something my dad could say 😂","2019-11-28 14:53","Twitter Web App","787939238213976064","1.200046259584807e+18","","False","","","absent","absent","0","1","0","0","[]","[]","['787939238213976064', '2406601556']"
"1209461158257790976","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","","A Pharmacist to be 💊  
21, born in Nawa  🇸🇾","","3357","3308","2019-11-06","en","en","@kadiridapo @rancho4lyfe The comment just nailed it.","2019-12-24 13:09","Twitter Web App","2442573267","1.2090337232551117e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['2442573267', '459364708']"
"1159101475970265088","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","Harare, Zimbabwe","I'm an aspiring blogger from Zimbabwe🇿🇼. Uncovering the beauty and true potential of my homeland🙏","","3141","1670","2019-06-19","en","en","@mattazz77 I don't know for sure, but I think it might take a week or something.","2019-08-07 13:58","Twitter Web App","974172902","1.1590924342420644e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['974172902']"
"1167511049983205377","Ct4B012M22Y6RN1iDdtpoBJNMIhLhTGXvC821LpbBU=","Ct4B012M22Y6RN1iDdtpoBJNMIhLhTGXvC821LpbBU=","Ct4B012M22Y6RN1iDdtpoBJNMIhLhTGXvC821LpbBU=","Kingdom of Saudi Arabia","I used to love my old twitter account, then everyone from work found me. This is my new account 😫
Stay private, keep them guessing.....!!","","435","4717","2013-09-13","en","und","@Tolka_ya1 @ao_123aa @ie766 😂😂😂","2019-08-30 18:55","Twitter for iPhone","1146272049897381895","1.1671706434959892e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['1146272049897381895', '1079433418935537664', '1592327701']"
"1204309169228136448","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=","","Your local Afrikan news junkie","","4763","4901","2019-08-26","en","en","@__missyummy @brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68= I follow back😉","2019-12-10 07:57","Twitter Web App","1200171512059355136","1.2040014895361106e+18","","False","","","absent","absent","0","0","1","0","[]","[]","['1200171512059355136', 'brqjyY8nPHk6NkzCZLiOvb2e3GuzLnwvO0eWWLJBC68=']"
"1206970292620419074","k67xbLRsLJyAVjTJOZI9QmmdPzOUCU1vWrg1ZFbRa8=","k67xbLRsLJyAVjTJOZI9QmmdPzOUCU1vWrg1ZFbRa8=","k67xbLRsLJyAVjTJOZI9QmmdPzOUCU1vWrg1ZFbRa8=","","geek 🖥, memes addict, don't mind me.
grammar is not my thing oops
syrian by blood, heart and mind 🇸🇾","","1548","1646","2019-11-08","en","en","@raindropsboessa for sure! such a great performance!","2019-12-17 16:11","Twitter Web App","2250118023","1.2069683182021878e+18","","False","","","absent","absent","0","0","1","1","[]","[]","['2250118023']"
"1151418865517305856","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","Harare, Zimbabwe","I'm an aspiring blogger from Zimbabwe🇿🇼. Uncovering the beauty and true potential of my homeland🙏","","3141","1670","2019-06-19","en","en","@kimmy_chierley oh what a shame! you did nothing wrong!","2019-07-17 09:10","Twitter Web Client","1270457864","1.1514185323176182e+18","","False","","","absent","absent","0","0","1","0","[]","[]","['1270457864']"
"1211673629622177793","BDSxIfMzwxjyRWEO69yhFaTBVS80QCb6SBPcdAoJI=","BDSxIfMzwxjyRWEO69yhFaTBVS80QCb6SBPcdAoJI=","BDSxIfMzwxjyRWEO69yhFaTBVS80QCb6SBPcdAoJI=","","Peace for #Syria is my biggest dream 🇸🇾❤","","4433","2928","2019-11-06","en","en","@CCross1776 Well, the origin of ISIS and its connection to the United States is a question to think about 😏","2019-12-30 15:41","Twitter Web App","1131492233482571776","1.2116618858142597e+18","","False","","","absent","absent","0","0","0","0","[]","[]","['1131492233482571776']"
"1205439151983800322","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","Moçambique","I'm from Pemba. Peace and prosperity of Mozambique is my biggest dream! 🙏🏽

Paz e harmonia: eis a verdadeira riqueza da Nação.","","937","979","2019-09-16","en","en","@abbytza1 Make her laugh so hard she closes her eyes😅😅😅","2019-12-13 10:47","Twitter Web App","771198961596018689","1.205343251965907e+18","","False","","","absent","absent","0","0","1","0","[]","[]","['771198961596018689']"
"1210159330667978752","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","République centrafricaine","Je fais mon blog || je viens de #RCA 🇨🇫 || je suis fan de l'Équipe nationale de ⚽️ || Le plus important c'est la paix 🙏🏻","","1269","1156","2019-07-03","fr","fr","Ce jeudi matin, des flammes se sont déclenchées au marché, se propageant à plusieurs commerces. Les services de secours et de sécurité ont été rapidement dépêchés sur les lieux.

#RCA https://t.co/8COrRshetr","2019-12-26 11:24","Twitter Web App","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","1.2101593223800218e+18","","False","","","absent","absent","0","0","0","0","['RCA']","[]","[]"
